Timestamp,Bid,Ask,Date,Time,Hour,Minute,Second,Mid
2024-02-01 00:10:37.824,1.08042,1.08044,2024-02-01,00:10:37.824000,0,10,37,1.08043
2024-02-01 00:10:38.605,1.08038,1.08047,2024-02-01,00:10:38.605000,0,10,38,1.080425
2024-02-01 00:10:38.699,1.08042,1.08044,2024-02-01,00:10:38.699000,0,10,38,1.08043
2024-02-01 00:10:38.762,1.08038,1.08047,2024-02-01,00:10:38.762000,0,10,38,1.080425
2024-02-01 00:10:38.809,1.08044,1.08046,2024-02-01,00:10:38.809000,0,10,38,1.08045
2024-02-01 00:10:38.840,1.08045,1.08048,2024-02-01,00:10:38.840000,0,10,38,1.080465
2024-02-01 00:10:38.871,1.08044,1.08048,2024-02-01,00:10:38.871000,0,10,38,1.08046
2024-02-01 00:10:38.887,1.08044,1.08049,2024-02-01,00:10:38.887000,0,10,38,1.080465
2024-02-01 00:10:38.887,1.08042,1.08047,2024-02-01,00:10:38.887000,0,10,38,1.080445
2024-02-01 00:10:38.902,1.08044,1.08052,2024-02-01,00:10:38.902000,0,10,38,1.08048
2024-02-01 00:10:38.934,1.08043,1.08052,2024-02-01,00:10:38.934000,0,10,38,1.0804749999999999
2024-02-01 00:10:38.996,1.08044,1.08049,2024-02-01,00:10:38.996000,0,10,38,1.080465
2024-02-01 00:10:39.762,1.08043,1.08052,2024-02-01,00:10:39.762000,0,10,39,1.0804749999999999
2024-02-01 00:10:40.621,1.08044,1.08049,2024-02-01,00:10:40.621000,0,10,40,1.080465
2024-02-01 00:10:40.809,1.08043,1.08052,2024-02-01,00:10:40.809000,0,10,40,1.0804749999999999
2024-02-01 00:10:41.168,1.08044,1.08049,2024-02-01,00:10:41.168000,0,10,41,1.080465
2024-02-01 00:10:41.543,1.08043,1.08052,2024-02-01,00:10:41.543000,0,10,41,1.0804749999999999
2024-02-01 00:10:41.605,1.08044,1.08049,2024-02-01,00:10:41.605000,0,10,41,1.080465
2024-02-01 00:10:41.699,1.08043,1.08052,2024-02-01,00:10:41.699000,0,10,41,1.0804749999999999
2024-02-01 00:10:41.715,1.08044,1.08049,2024-02-01,00:10:41.715000,0,10,41,1.080465
2024-02-01 00:10:41.809,1.08043,1.08052,2024-02-01,00:10:41.809000,0,10,41,1.0804749999999999
2024-02-01 00:10:41.824,1.08044,1.08049,2024-02-01,00:10:41.824000,0,10,41,1.080465
2024-02-01 00:10:41.887,1.08043,1.08051,2024-02-01,00:10:41.887000,0,10,41,1.08047
2024-02-01 00:10:41.934,1.08045,1.08049,2024-02-01,00:10:41.934000,0,10,41,1.08047
2024-02-01 00:10:41.949,1.08043,1.08051,2024-02-01,00:10:41.949000,0,10,41,1.08047
2024-02-01 00:10:41.965,1.08044,1.08052,2024-02-01,00:10:41.965000,0,10,41,1.08048
2024-02-01 00:10:42.074,1.08045,1.08049,2024-02-01,00:10:42.074000,0,10,42,1.08047
2024-02-01 00:10:42.074,1.08044,1.08052,2024-02-01,00:10:42.074000,0,10,42,1.08048
2024-02-01 00:10:42.152,1.08044,1.08049,2024-02-01,00:10:42.152000,0,10,42,1.080465
2024-02-01 00:10:42.168,1.08044,1.08052,2024-02-01,00:10:42.168000,0,10,42,1.08048
2024-02-01 00:10:42.262,1.08044,1.08049,2024-02-01,00:10:42.262000,0,10,42,1.080465
2024-02-01 00:10:42.371,1.08044,1.08052,2024-02-01,00:10:42.371000,0,10,42,1.08048
2024-02-01 00:10:42.480,1.08044,1.08049,2024-02-01,00:10:42.480000,0,10,42,1.080465
2024-02-01 00:10:42.496,1.08044,1.08052,2024-02-01,00:10:42.496000,0,10,42,1.08048
2024-02-01 00:10:42.512,1.08043,1.08052,2024-02-01,00:10:42.512000,0,10,42,1.0804749999999999
2024-02-01 00:10:42.590,1.08044,1.08049,2024-02-01,00:10:42.590000,0,10,42,1.080465
2024-02-01 00:10:43.184,1.08043,1.08052,2024-02-01,00:10:43.184000,0,10,43,1.0804749999999999
2024-02-01 00:10:45.309,1.08044,1.08049,2024-02-01,00:10:45.309000,0,10,45,1.080465
2024-02-01 00:10:48.309,1.08043,1.08052,2024-02-01,00:10:48.309000,0,10,48,1.0804749999999999
2024-02-01 00:10:48.340,1.08044,1.08049,2024-02-01,00:10:48.340000,0,10,48,1.080465
2024-02-01 00:10:48.340,1.08043,1.08052,2024-02-01,00:10:48.340000,0,10,48,1.0804749999999999
2024-02-01 00:10:48.531,1.08044,1.08052,2024-02-01,00:10:48.531000,0,10,48,1.08048
2024-02-01 00:10:48.531,1.08045,1.08049,2024-02-01,00:10:48.531000,0,10,48,1.08047
2024-02-01 00:10:48.562,1.08044,1.08052,2024-02-01,00:10:48.562000,0,10,48,1.08048
2024-02-01 00:10:48.656,1.08045,1.08049,2024-02-01,00:10:48.656000,0,10,48,1.08047
2024-02-01 00:10:48.656,1.08044,1.08052,2024-02-01,00:10:48.656000,0,10,48,1.08048
2024-02-01 00:10:48.765,1.08045,1.08049,2024-02-01,00:10:48.765000,0,10,48,1.08047
2024-02-01 00:10:48.859,1.08044,1.08052,2024-02-01,00:10:48.859000,0,10,48,1.08048
2024-02-01 00:10:48.859,1.08045,1.08049,2024-02-01,00:10:48.859000,0,10,48,1.08047
2024-02-01 00:10:48.890,1.08044,1.08052,2024-02-01,00:10:48.890000,0,10,48,1.08048
2024-02-01 00:10:48.968,1.08045,1.08049,2024-02-01,00:10:48.968000,0,10,48,1.08047
2024-02-01 00:10:49.297,1.08044,1.08052,2024-02-01,00:10:49.297000,0,10,49,1.08048
2024-02-01 00:10:49.297,1.08045,1.08049,2024-02-01,00:10:49.297000,0,10,49,1.08047
2024-02-01 00:10:49.390,1.08044,1.08052,2024-02-01,00:10:49.390000,0,10,49,1.08048
2024-02-01 00:10:49.406,1.08045,1.08049,2024-02-01,00:10:49.406000,0,10,49,1.08047
2024-02-01 00:10:49.578,1.08044,1.08052,2024-02-01,00:10:49.578000,0,10,49,1.08048
2024-02-01 00:10:49.656,1.08045,1.08049,2024-02-01,00:10:49.656000,0,10,49,1.08047
2024-02-01 00:10:49.672,1.08044,1.08052,2024-02-01,00:10:49.672000,0,10,49,1.08048
2024-02-01 00:10:49.750,1.08045,1.08049,2024-02-01,00:10:49.750000,0,10,49,1.08047
2024-02-01 00:10:49.953,1.08044,1.08052,2024-02-01,00:10:49.953000,0,10,49,1.08048
2024-02-01 00:10:49.953,1.08045,1.08049,2024-02-01,00:10:49.953000,0,10,49,1.08047
2024-02-01 00:10:49.984,1.08044,1.08052,2024-02-01,00:10:49.984000,0,10,49,1.08048
2024-02-01 00:10:50.172,1.08045,1.08049,2024-02-01,00:10:50.172000,0,10,50,1.08047
2024-02-01 00:10:50.843,1.08044,1.08052,2024-02-01,00:10:50.843000,0,10,50,1.08048
2024-02-01 00:10:50.937,1.08045,1.08049,2024-02-01,00:10:50.937000,0,10,50,1.08047
2024-02-01 00:10:50.968,1.08044,1.08052,2024-02-01,00:10:50.968000,0,10,50,1.08048
2024-02-01 00:10:51.047,1.08045,1.08049,2024-02-01,00:10:51.047000,0,10,51,1.08047
2024-02-01 00:10:52.375,1.08044,1.08052,2024-02-01,00:10:52.375000,0,10,52,1.08048
2024-02-01 00:10:52.468,1.08045,1.08049,2024-02-01,00:10:52.468000,0,10,52,1.08047
2024-02-01 00:10:52.828,1.08044,1.08052,2024-02-01,00:10:52.828000,0,10,52,1.08048
2024-02-01 00:10:53.015,1.08045,1.08049,2024-02-01,00:10:53.015000,0,10,53,1.08047
2024-02-01 00:10:53.125,1.08044,1.08052,2024-02-01,00:10:53.125000,0,10,53,1.08048
2024-02-01 00:10:53.203,1.08043,1.08052,2024-02-01,00:10:53.203000,0,10,53,1.0804749999999999
2024-02-01 00:10:53.218,1.08045,1.08049,2024-02-01,00:10:53.218000,0,10,53,1.08047
2024-02-01 00:10:53.406,1.08043,1.08052,2024-02-01,00:10:53.406000,0,10,53,1.0804749999999999
2024-02-01 00:10:53.437,1.08045,1.08049,2024-02-01,00:10:53.437000,0,10,53,1.08047
2024-02-01 00:10:53.828,1.08043,1.08052,2024-02-01,00:10:53.828000,0,10,53,1.0804749999999999
2024-02-01 00:10:53.875,1.08045,1.08049,2024-02-01,00:10:53.875000,0,10,53,1.08047
2024-02-01 00:10:55.406,1.08043,1.08052,2024-02-01,00:10:55.406000,0,10,55,1.0804749999999999
2024-02-01 00:10:55.406,1.08045,1.08049,2024-02-01,00:10:55.406000,0,10,55,1.08047
2024-02-01 00:10:55.625,1.08043,1.08052,2024-02-01,00:10:55.625000,0,10,55,1.0804749999999999
2024-02-01 00:10:55.734,1.08045,1.08049,2024-02-01,00:10:55.734000,0,10,55,1.08047
2024-02-01 00:10:55.875,1.08043,1.08052,2024-02-01,00:10:55.875000,0,10,55,1.0804749999999999
2024-02-01 00:10:55.953,1.08045,1.08049,2024-02-01,00:10:55.953000,0,10,55,1.08047
2024-02-01 00:10:56.109,1.08043,1.08052,2024-02-01,00:10:56.109000,0,10,56,1.0804749999999999
2024-02-01 00:10:56.172,1.08045,1.08049,2024-02-01,00:10:56.172000,0,10,56,1.08047
2024-02-01 00:10:56.687,1.08043,1.08052,2024-02-01,00:10:56.687000,0,10,56,1.0804749999999999
2024-02-01 00:10:56.718,1.08045,1.08049,2024-02-01,00:10:56.718000,0,10,56,1.08047
2024-02-01 00:10:56.922,1.08043,1.08052,2024-02-01,00:10:56.922000,0,10,56,1.0804749999999999
2024-02-01 00:10:56.937,1.08045,1.08049,2024-02-01,00:10:56.937000,0,10,56,1.08047
2024-02-01 00:10:56.937,1.08043,1.08052,2024-02-01,00:10:56.937000,0,10,56,1.0804749999999999
2024-02-01 00:10:57.047,1.08045,1.08049,2024-02-01,00:10:57.047000,0,10,57,1.08047
2024-02-01 00:10:57.140,1.08043,1.08052,2024-02-01,00:10:57.140000,0,10,57,1.0804749999999999
2024-02-01 00:10:57.156,1.08045,1.08049,2024-02-01,00:10:57.156000,0,10,57,1.08047
2024-02-01 00:10:57.703,1.08043,1.08052,2024-02-01,00:10:57.703000,0,10,57,1.0804749999999999
2024-02-01 00:10:57.703,1.08045,1.08049,2024-02-01,00:10:57.703000,0,10,57,1.08047
2024-02-01 00:10:57.922,1.08043,1.08052,2024-02-01,00:10:57.922000,0,10,57,1.0804749999999999
2024-02-01 00:10:58.688,1.08045,1.08049,2024-02-01,00:10:58.688000,0,10,58,1.08047
2024-02-01 00:10:59.000,1.08043,1.08052,2024-02-01,00:10:59,0,10,59,1.0804749999999999
2024-02-01 00:10:59.125,1.08045,1.08049,2024-02-01,00:10:59.125000,0,10,59,1.08047
2024-02-01 00:10:59.954,1.08043,1.08052,2024-02-01,00:10:59.954000,0,10,59,1.0804749999999999
2024-02-01 00:11:00.000,1.08045,1.08049,2024-02-01,00:11:00,0,11,0,1.08047
2024-02-01 00:11:00.063,1.08043,1.08052,2024-02-01,00:11:00.063000,0,11,0,1.0804749999999999
2024-02-01 00:11:00.110,1.08043,1.08051,2024-02-01,00:11:00.110000,0,11,0,1.08047
2024-02-01 00:11:00.125,1.08045,1.08049,2024-02-01,00:11:00.125000,0,11,0,1.08047
2024-02-01 00:11:00.172,1.08043,1.08051,2024-02-01,00:11:00.172000,0,11,0,1.08047
2024-02-01 00:11:00.219,1.08045,1.08049,2024-02-01,00:11:00.219000,0,11,0,1.08047
2024-02-01 00:11:00.235,1.08043,1.08051,2024-02-01,00:11:00.235000,0,11,0,1.08047
2024-02-01 00:11:00.329,1.08045,1.08049,2024-02-01,00:11:00.329000,0,11,0,1.08047
2024-02-01 00:11:00.422,1.08043,1.08051,2024-02-01,00:11:00.422000,0,11,0,1.08047
2024-02-01 00:11:00.438,1.08045,1.08049,2024-02-01,00:11:00.438000,0,11,0,1.08047
2024-02-01 00:11:00.438,1.08043,1.08051,2024-02-01,00:11:00.438000,0,11,0,1.08047
2024-02-01 00:11:00.547,1.08045,1.08049,2024-02-01,00:11:00.547000,0,11,0,1.08047
2024-02-01 00:11:00.672,1.08043,1.08051,2024-02-01,00:11:00.672000,0,11,0,1.08047
2024-02-01 00:11:00.766,1.08045,1.08049,2024-02-01,00:11:00.766000,0,11,0,1.08047
2024-02-01 00:11:00.782,1.08043,1.08051,2024-02-01,00:11:00.782000,0,11,0,1.08047
2024-02-01 00:11:00.813,1.08043,1.08052,2024-02-01,00:11:00.813000,0,11,0,1.0804749999999999
2024-02-01 00:11:00.875,1.08045,1.08049,2024-02-01,00:11:00.875000,0,11,0,1.08047
2024-02-01 00:11:00.907,1.08043,1.08051,2024-02-01,00:11:00.907000,0,11,0,1.08047
2024-02-01 00:11:00.985,1.08045,1.08049,2024-02-01,00:11:00.985000,0,11,0,1.08047
2024-02-01 00:11:01.047,1.08043,1.08052,2024-02-01,00:11:01.047000,0,11,1,1.0804749999999999
2024-02-01 00:11:01.110,1.08043,1.08051,2024-02-01,00:11:01.110000,0,11,1,1.08047
2024-02-01 00:11:01.329,1.08043,1.08052,2024-02-01,00:11:01.329000,0,11,1,1.0804749999999999
2024-02-01 00:11:01.985,1.08043,1.08051,2024-02-01,00:11:01.985000,0,11,1,1.08047
2024-02-01 00:11:02.079,1.08045,1.08049,2024-02-01,00:11:02.079000,0,11,2,1.08047
2024-02-01 00:11:02.110,1.08043,1.08052,2024-02-01,00:11:02.110000,0,11,2,1.0804749999999999
2024-02-01 00:11:02.188,1.08045,1.08049,2024-02-01,00:11:02.188000,0,11,2,1.08047
2024-02-01 00:11:02.219,1.08043,1.08052,2024-02-01,00:11:02.219000,0,11,2,1.0804749999999999
2024-02-01 00:11:02.235,1.08044,1.08048,2024-02-01,00:11:02.235000,0,11,2,1.08046
2024-02-01 00:11:02.625,1.08043,1.08052,2024-02-01,00:11:02.625000,0,11,2,1.0804749999999999
2024-02-01 00:11:02.672,1.08044,1.08048,2024-02-01,00:11:02.672000,0,11,2,1.08046
2024-02-01 00:11:02.704,1.08043,1.08052,2024-02-01,00:11:02.704000,0,11,2,1.0804749999999999
2024-02-01 00:11:02.782,1.08044,1.08048,2024-02-01,00:11:02.782000,0,11,2,1.08046
2024-02-01 00:11:02.829,1.08043,1.08052,2024-02-01,00:11:02.829000,0,11,2,1.0804749999999999
2024-02-01 00:11:02.891,1.08044,1.08048,2024-02-01,00:11:02.891000,0,11,2,1.08046
2024-02-01 00:11:03.219,1.08043,1.08052,2024-02-01,00:11:03.219000,0,11,3,1.0804749999999999
2024-02-01 00:11:03.329,1.08045,1.08049,2024-02-01,00:11:03.329000,0,11,3,1.08047
2024-02-01 00:11:03.344,1.08043,1.08052,2024-02-01,00:11:03.344000,0,11,3,1.0804749999999999
2024-02-01 00:11:03.454,1.08045,1.08049,2024-02-01,00:11:03.454000,0,11,3,1.08047
2024-02-01 00:11:03.532,1.08043,1.08052,2024-02-01,00:11:03.532000,0,11,3,1.0804749999999999
2024-02-01 00:11:03.547,1.08045,1.08049,2024-02-01,00:11:03.547000,0,11,3,1.08047
2024-02-01 00:11:03.563,1.08043,1.08052,2024-02-01,00:11:03.563000,0,11,3,1.0804749999999999
2024-02-01 00:11:03.579,1.08047,1.08049,2024-02-01,00:11:03.579000,0,11,3,1.08048
2024-02-01 00:11:03.594,1.08046,1.08052,2024-02-01,00:11:03.594000,0,11,3,1.08049
2024-02-01 00:11:03.672,1.08045,1.08052,2024-02-01,00:11:03.672000,0,11,3,1.080485
2024-02-01 00:11:03.672,1.08046,1.08049,2024-02-01,00:11:03.672000,0,11,3,1.0804749999999999
2024-02-01 00:11:03.704,1.08045,1.08052,2024-02-01,00:11:03.704000,0,11,3,1.080485
2024-02-01 00:11:03.782,1.08046,1.08049,2024-02-01,00:11:03.782000,0,11,3,1.0804749999999999
2024-02-01 00:11:03.829,1.08045,1.08052,2024-02-01,00:11:03.829000,0,11,3,1.080485
2024-02-01 00:11:03.891,1.08044,1.08052,2024-02-01,00:11:03.891000,0,11,3,1.08048
2024-02-01 00:11:03.891,1.08046,1.08049,2024-02-01,00:11:03.891000,0,11,3,1.0804749999999999
2024-02-01 00:11:03.938,1.08044,1.08052,2024-02-01,00:11:03.938000,0,11,3,1.08048
2024-02-01 00:11:04.000,1.08046,1.08049,2024-02-01,00:11:04,0,11,4,1.0804749999999999
2024-02-01 00:11:04.766,1.08044,1.08052,2024-02-01,00:11:04.766000,0,11,4,1.08048
2024-02-01 00:11:04.766,1.08046,1.08049,2024-02-01,00:11:04.766000,0,11,4,1.0804749999999999
2024-02-01 00:11:05.844,1.08044,1.08052,2024-02-01,00:11:05.844000,0,11,5,1.08048
2024-02-01 00:11:06.079,1.08046,1.08049,2024-02-01,00:11:06.079000,0,11,6,1.0804749999999999
2024-02-01 00:11:06.204,1.08044,1.08052,2024-02-01,00:11:06.204000,0,11,6,1.08048
2024-02-01 00:11:06.297,1.08046,1.08049,2024-02-01,00:11:06.297000,0,11,6,1.0804749999999999
2024-02-01 00:11:06.766,1.08044,1.08052,2024-02-01,00:11:06.766000,0,11,6,1.08048
2024-02-01 00:11:08.016,1.08046,1.08049,2024-02-01,00:11:08.016000,0,11,8,1.0804749999999999
2024-02-01 00:11:08.672,1.08044,1.08052,2024-02-01,00:11:08.672000,0,11,8,1.08048
2024-02-01 00:11:08.766,1.08046,1.08049,2024-02-01,00:11:08.766000,0,11,8,1.0804749999999999
2024-02-01 00:11:09.282,1.08044,1.08052,2024-02-01,00:11:09.282000,0,11,9,1.08048
2024-02-01 00:11:09.532,1.08046,1.08049,2024-02-01,00:11:09.532000,0,11,9,1.0804749999999999
2024-02-01 00:11:09.766,1.08044,1.08052,2024-02-01,00:11:09.766000,0,11,9,1.08048
2024-02-01 00:11:09.969,1.08046,1.08049,2024-02-01,00:11:09.969000,0,11,9,1.0804749999999999
2024-02-01 00:11:10.063,1.08045,1.08049,2024-02-01,00:11:10.063000,0,11,10,1.08047
2024-02-01 00:11:10.063,1.08044,1.08052,2024-02-01,00:11:10.063000,0,11,10,1.08048
2024-02-01 00:11:10.094,1.08043,1.08052,2024-02-01,00:11:10.094000,0,11,10,1.0804749999999999
2024-02-01 00:11:10.172,1.08045,1.08049,2024-02-01,00:11:10.172000,0,11,10,1.08047
2024-02-01 00:11:10.219,1.08043,1.08052,2024-02-01,00:11:10.219000,0,11,10,1.0804749999999999
2024-02-01 00:11:10.282,1.08045,1.08049,2024-02-01,00:11:10.282000,0,11,10,1.08047
2024-02-01 00:11:10.329,1.08043,1.08052,2024-02-01,00:11:10.329000,0,11,10,1.0804749999999999
2024-02-01 00:11:10.391,1.08045,1.08049,2024-02-01,00:11:10.391000,0,11,10,1.08047
2024-02-01 00:11:10.438,1.08043,1.08052,2024-02-01,00:11:10.438000,0,11,10,1.0804749999999999
2024-02-01 00:11:10.610,1.08045,1.08049,2024-02-01,00:11:10.610000,0,11,10,1.08047
2024-02-01 00:11:10.969,1.08043,1.08052,2024-02-01,00:11:10.969000,0,11,10,1.0804749999999999
2024-02-01 00:11:11.000,1.08044,1.08049,2024-02-01,00:11:11,0,11,11,1.080465
2024-02-01 00:11:11.188,1.08043,1.08052,2024-02-01,00:11:11.188000,0,11,11,1.0804749999999999
2024-02-01 00:11:11.219,1.08044,1.08049,2024-02-01,00:11:11.219000,0,11,11,1.080465
2024-02-01 00:11:11.250,1.08043,1.08052,2024-02-01,00:11:11.250000,0,11,11,1.0804749999999999
2024-02-01 00:11:11.438,1.08044,1.08049,2024-02-01,00:11:11.438000,0,11,11,1.080465
2024-02-01 00:11:11.625,1.08043,1.08052,2024-02-01,00:11:11.625000,0,11,11,1.0804749999999999
2024-02-01 00:11:11.766,1.08044,1.08049,2024-02-01,00:11:11.766000,0,11,11,1.080465
2024-02-01 00:11:13.766,1.08043,1.08052,2024-02-01,00:11:13.766000,0,11,13,1.0804749999999999
2024-02-01 00:11:14.079,1.08044,1.08049,2024-02-01,00:11:14.079000,0,11,14,1.080465
2024-02-01 00:11:14.766,1.08043,1.08052,2024-02-01,00:11:14.766000,0,11,14,1.0804749999999999
2024-02-01 00:11:14.829,1.08044,1.08049,2024-02-01,00:11:14.829000,0,11,14,1.080465
2024-02-01 00:11:15.047,1.08043,1.08052,2024-02-01,00:11:15.047000,0,11,15,1.0804749999999999
2024-02-01 00:11:15.266,1.08044,1.08049,2024-02-01,00:11:15.266000,0,11,15,1.080465
2024-02-01 00:11:15.875,1.08043,1.08052,2024-02-01,00:11:15.875000,0,11,15,1.0804749999999999
2024-02-01 00:11:16.204,1.08043,1.08051,2024-02-01,00:11:16.204000,0,11,16,1.08047
2024-02-01 00:11:16.250,1.08043,1.0805,2024-02-01,00:11:16.250000,0,11,16,1.080465
2024-02-01 00:11:16.266,1.08044,1.08049,2024-02-01,00:11:16.266000,0,11,16,1.080465
2024-02-01 00:11:16.329,1.08043,1.0805,2024-02-01,00:11:16.329000,0,11,16,1.080465
2024-02-01 00:11:16.329,1.08044,1.08048,2024-02-01,00:11:16.329000,0,11,16,1.08046
2024-02-01 00:11:16.375,1.08043,1.0805,2024-02-01,00:11:16.375000,0,11,16,1.080465
2024-02-01 00:11:16.469,1.08044,1.08048,2024-02-01,00:11:16.469000,0,11,16,1.08046
2024-02-01 00:11:16.469,1.08043,1.0805,2024-02-01,00:11:16.469000,0,11,16,1.080465
2024-02-01 00:11:16.485,1.08043,1.08048,2024-02-01,00:11:16.485000,0,11,16,1.0804550000000002
2024-02-01 00:11:16.516,1.08042,1.08048,2024-02-01,00:11:16.516000,0,11,16,1.08045
2024-02-01 00:11:16.532,1.08042,1.08045,2024-02-01,00:11:16.532000,0,11,16,1.080435
2024-02-01 00:11:16.547,1.08042,1.08048,2024-02-01,00:11:16.547000,0,11,16,1.08045
2024-02-01 00:11:16.579,1.08042,1.08044,2024-02-01,00:11:16.579000,0,11,16,1.08043
2024-02-01 00:11:16.610,1.08042,1.08047,2024-02-01,00:11:16.610000,0,11,16,1.080445
2024-02-01 00:11:16.657,1.0804,1.08047,2024-02-01,00:11:16.657000,0,11,16,1.080435
2024-02-01 00:11:16.766,1.08042,1.08044,2024-02-01,00:11:16.766000,0,11,16,1.08043
2024-02-01 00:11:16.782,1.0804,1.08047,2024-02-01,00:11:16.782000,0,11,16,1.080435
2024-02-01 00:11:16.813,1.08041,1.08048,2024-02-01,00:11:16.813000,0,11,16,1.080445
2024-02-01 00:11:16.829,1.08042,1.08047,2024-02-01,00:11:16.829000,0,11,16,1.080445
2024-02-01 00:11:16.860,1.08041,1.08048,2024-02-01,00:11:16.860000,0,11,16,1.080445
2024-02-01 00:11:16.922,1.08042,1.08047,2024-02-01,00:11:16.922000,0,11,16,1.080445
2024-02-01 00:11:17.079,1.08041,1.08048,2024-02-01,00:11:17.079000,0,11,17,1.080445
2024-02-01 00:11:17.125,1.08042,1.08047,2024-02-01,00:11:17.125000,0,11,17,1.080445
2024-02-01 00:11:17.641,1.08041,1.08048,2024-02-01,00:11:17.641000,0,11,17,1.080445
2024-02-01 00:11:17.782,1.08042,1.08047,2024-02-01,00:11:17.782000,0,11,17,1.080445
2024-02-01 00:11:17.875,1.08041,1.08048,2024-02-01,00:11:17.875000,0,11,17,1.080445
2024-02-01 00:11:17.891,1.08042,1.08047,2024-02-01,00:11:17.891000,0,11,17,1.080445
2024-02-01 00:11:17.969,1.08041,1.08048,2024-02-01,00:11:17.969000,0,11,17,1.080445
2024-02-01 00:11:18.000,1.08042,1.08047,2024-02-01,00:11:18,0,11,18,1.080445
2024-02-01 00:11:18.282,1.08041,1.08048,2024-02-01,00:11:18.282000,0,11,18,1.080445
2024-02-01 00:11:18.766,1.08042,1.08047,2024-02-01,00:11:18.766000,0,11,18,1.080445
2024-02-01 00:11:18.969,1.08041,1.08048,2024-02-01,00:11:18.969000,0,11,18,1.080445
2024-02-01 00:11:20.391,1.08042,1.08047,2024-02-01,00:11:20.391000,0,11,20,1.080445
2024-02-01 00:11:20.657,1.08041,1.08048,2024-02-01,00:11:20.657000,0,11,20,1.080445
2024-02-01 00:11:20.719,1.08042,1.08047,2024-02-01,00:11:20.719000,0,11,20,1.080445
2024-02-01 00:11:20.782,1.08041,1.08048,2024-02-01,00:11:20.782000,0,11,20,1.080445
2024-02-01 00:11:20.829,1.08042,1.08047,2024-02-01,00:11:20.829000,0,11,20,1.080445
2024-02-01 00:11:20.860,1.08041,1.08048,2024-02-01,00:11:20.860000,0,11,20,1.080445
2024-02-01 00:11:20.938,1.08042,1.08047,2024-02-01,00:11:20.938000,0,11,20,1.080445
2024-02-01 00:11:20.938,1.08041,1.08048,2024-02-01,00:11:20.938000,0,11,20,1.080445
2024-02-01 00:11:21.047,1.08042,1.08047,2024-02-01,00:11:21.047000,0,11,21,1.080445
2024-02-01 00:11:21.297,1.08041,1.08048,2024-02-01,00:11:21.297000,0,11,21,1.080445
2024-02-01 00:11:21.375,1.08042,1.08047,2024-02-01,00:11:21.375000,0,11,21,1.080445
2024-02-01 00:11:21.501,1.08041,1.08048,2024-02-01,00:11:21.501000,0,11,21,1.080445
2024-02-01 00:11:21.594,1.08042,1.08047,2024-02-01,00:11:21.594000,0,11,21,1.080445
2024-02-01 00:11:21.688,1.08041,1.08048,2024-02-01,00:11:21.688000,0,11,21,1.080445
2024-02-01 00:11:21.704,1.08042,1.08047,2024-02-01,00:11:21.704000,0,11,21,1.080445
2024-02-01 00:11:21.813,1.08041,1.08048,2024-02-01,00:11:21.813000,0,11,21,1.080445
2024-02-01 00:11:21.938,1.08042,1.08047,2024-02-01,00:11:21.938000,0,11,21,1.080445
2024-02-01 00:11:21.938,1.08041,1.08048,2024-02-01,00:11:21.938000,0,11,21,1.080445
2024-02-01 00:11:22.032,1.08042,1.08047,2024-02-01,00:11:22.032000,0,11,22,1.080445
2024-02-01 00:11:23.344,1.08041,1.08048,2024-02-01,00:11:23.344000,0,11,23,1.080445
2024-02-01 00:11:23.454,1.08042,1.08047,2024-02-01,00:11:23.454000,0,11,23,1.080445
2024-02-01 00:11:23.469,1.08041,1.08048,2024-02-01,00:11:23.469000,0,11,23,1.080445
2024-02-01 00:11:24.751,1.08042,1.08047,2024-02-01,00:11:24.751000,0,11,24,1.080445
2024-02-01 00:11:24.829,1.08041,1.08048,2024-02-01,00:11:24.829000,0,11,24,1.080445
2024-02-01 00:11:25.970,1.08042,1.08047,2024-02-01,00:11:25.970000,0,11,25,1.080445
2024-02-01 00:11:26.423,1.08041,1.08048,2024-02-01,00:11:26.423000,0,11,26,1.080445
2024-02-01 00:11:26.517,1.08042,1.08047,2024-02-01,00:11:26.517000,0,11,26,1.080445
2024-02-01 00:11:26.533,1.08041,1.08048,2024-02-01,00:11:26.533000,0,11,26,1.080445
2024-02-01 00:11:26.736,1.08042,1.08047,2024-02-01,00:11:26.736000,0,11,26,1.080445
2024-02-01 00:11:26.986,1.08041,1.08048,2024-02-01,00:11:26.986000,0,11,26,1.080445
2024-02-01 00:11:27.345,1.08042,1.08047,2024-02-01,00:11:27.345000,0,11,27,1.080445
2024-02-01 00:11:27.720,1.08041,1.08048,2024-02-01,00:11:27.720000,0,11,27,1.080445
2024-02-01 00:11:27.783,1.08042,1.08047,2024-02-01,00:11:27.783000,0,11,27,1.080445
2024-02-01 00:11:28.361,1.08041,1.08048,2024-02-01,00:11:28.361000,0,11,28,1.080445
2024-02-01 00:11:28.439,1.08042,1.08047,2024-02-01,00:11:28.439000,0,11,28,1.080445
2024-02-01 00:11:28.658,1.08041,1.08048,2024-02-01,00:11:28.658000,0,11,28,1.080445
2024-02-01 00:11:28.767,1.08042,1.08047,2024-02-01,00:11:28.767000,0,11,28,1.080445
2024-02-01 00:11:29.908,1.08041,1.08047,2024-02-01,00:11:29.908000,0,11,29,1.08044
2024-02-01 00:11:29.923,1.08041,1.08048,2024-02-01,00:11:29.923000,0,11,29,1.080445
2024-02-01 00:11:29.939,1.08041,1.08047,2024-02-01,00:11:29.939000,0,11,29,1.08044
